stream	index	pointer_word	pointer_kind	offset	bit_offset	tree	bits	bytes	ended	score	text	raw_tokens
dialogue	48	0x198C	byte14	0x03998C	0	0x0016DA	215	27	True	35.74	こふﾞん2\n<PLAYER>も ハﾞトロホﾞたいかいに\nてﾞよう ってのかよ!	28 BA CC DE DD 32 0A 29 01 28 D3 20 29 CA DE C4 DB CE DE 28 C0 B2 B6 B2 C6 0A C3 DE D6 B3 20 AF C3 C9 B6 D6 21 29 00
dialogue	49	0x19A7	byte14	0x0399A7	0	0x0016DA	227	29	True	64.28	こふﾞん1\nちょうとﾞいいや いまのうちに\nこいつ シメちゃおうせﾞ!	28 BA CC DE DD 31 0A C1 AE B3 C4 DE B2 B2 D4 20 B2 CF C9 B3 C1 C6 0A BA B2 C2 20 29 BC D2 28 C1 AC B5 B3 BE DE 21 29 00
dialogue	50	0x19C4	byte14	0x0399C4	0	0x0016DA	225	29	True	39.1	こふﾞん2\nおう そりゃ いい かんかﾞえたﾞな!\n<PLAYER> かくこﾞしな!!	28 BA CC DE DD 32 0A B5 B3 20 BF D8 AC 20 B2 B2 20 B6 DD B6 DE B4 C0 DE C5 21 0A 29 01 20 28 B6 B8 BA DE BC C5 21 21 29 00
dialogue	51	0x19E1	byte14	0x0399E1	0	0x0016DA	154	20	True	47.08	ひﾞすこ\nまて まて まつんたﾞ こふﾞんとﾞもよ!	CB DE BD BA 0A 28 CF C3 20 CF C3 20 CF C2 DD C0 DE 20 BA CC DE DD C4 DE D3 D6 21 29 00
dialogue	52	0x19F5	byte14	0x0399F5	0	0x0016DA	994	125	True	268.36	ひﾞすこ\nこいつ ロホﾞホﾟン もってやかﾞるせﾞ\nナマイキな ヤローたﾞせﾞ!\nとﾞうせ おまえんちの ホﾞケしﾞしﾞいかﾞ\nつくった ホﾞロロホﾞホﾟンたﾞろ\nとﾞれ みせてみな!\n\n############カﾞハハハ!!\nやっはﾟ よわっちぃ ロホﾞホﾟンたﾞせﾞ!\nそんなんしﾞゃ オレさまには\nかてねえよ!!	CB DE BD BA 0A 28 BA B2 C2 20 29 DB CE DE CE DF DD 20 28 D3 AF C3 D4 B6 DE D9 BE DE 0A 29 C5 CF B2 B7 28 C5 20 29 D4 DB B0 28 C0 DE BE DE 21 0A C4 DE B3 BE 20 B5 CF B4 DD C1 C9 20 29 CE DE B9 28 BC DE BC DE B2 B6 DE 0A C2 B8 AF C0 20 29 CE DE DB DB CE DE CE DF DD 28 C0 DE DB 0A C4 DE DA 20 D0 BE C3 D0 C5 21 0A 0A 23 23 23 23 23 23 23 23 23 23 23 23 29 B6 DE CA CA CA 21 21 0A 28 D4 AF CA DF 20 D6 DC AF C1 A8 20 29 DB CE DE CE DF DD 28 C0 DE BE DE 21 0A BF DD C5 DD BC DE AC 20 29 B5 DA 28 BB CF C6 CA 0A B6 C3 C8 B4 D6 21 21 29 00
dialogue	53	0x1A72	byte14	0x039A72	0	0x0016DA	448	56	True	145.24	こふﾞん1\nたいいくかんの ハﾞトロホﾞたいかいは\nさんかしょうかﾞ ひつようたﾞせﾞぇ\nさんかしょうを もっていないと\nたいかいには てﾞられないのさ!	28 BA CC DE DD 31 0A C0 B2 B2 B8 B6 DD C9 20 29 CA DE C4 DB CE DE 28 C0 B2 B6 B2 CA 0A BB DD B6 BC AE B3 B6 DE 20 CB C2 D6 B3 C0 DE BE DE AA 0A BB DD B6 BC AE B3 A6 20 D3 AF C3 B2 C5 B2 C4 0A C0 B2 B6 B2 C6 CA 20 C3 DE D7 DA C5 B2 C9 BB 21 29 00
dialogue	54	0x1AAA	byte14	0x039AAA	0	0x0016DA	791	99	True	239.92	こふﾞん2\nゆうしょうすれはﾞ クﾞレイテスト7に\nちょうせん てﾞきるんたﾞせﾞぇ!\nせﾞんこく ハﾞトロホﾞ たﾞい7いの\nクﾞレイテスト7へ ちょうせんたﾞせﾞ!\nまんかﾞいち かってしまったら\nいっきに ゆうめいしﾞんさ!\nとﾞうたﾞ スケﾞーたﾞろっ!	28 BA CC DE DD 32 0A D5 B3 BC AE B3 BD DA CA DE 20 29 B8 DE DA B2 C3 BD C4 37 28 C6 0A C1 AE B3 BE DD 20 C3 DE B7 D9 DD C0 DE BE DE AA 21 0A BE DE DD BA B8 20 29 CA DE C4 DB CE DE 20 28 C0 DE B2 37 B2 C9 0A 29 B8 DE DA B2 C3 BD C4 37 28 CD 20 C1 AE B3 BE DD C0 DE BE DE 21 0A CF DD B6 DE B2 C1 20 B6 AF C3 BC CF AF C0 D7 0A B2 AF B7 C6 20 D5 B3 D2 B2 BC DE DD BB 21 0A C4 DE B3 C0 DE 20 29 BD B9 DE B0 28 C0 DE DB AF 21 29 00
dialogue	55	0x1B0D	byte14	0x039B0D	0	0x0016DA	894	112	True	247.56	ひﾞすこ\nもちろん ここの たいかいは\nオレさまかﾞ ゆうしょうする!\nそして クﾞレイテスト7への\nちょうせんけんを てにする!\nなんせ しゅくたﾞい そっちのけてﾞ\nハﾞトロホﾞ いっほﾟん たﾞからな!\nまっ <PLAYER>も ロホﾞホﾟンを\nつよくして さんか すると いい\nいくそﾞ やろうとﾞも!	CB DE BD BA 0A 28 D3 C1 DB DD 20 BA BA C9 20 C0 B2 B6 B2 CA 0A 29 B5 DA 28 BB CF B6 DE 20 D5 B3 BC AE B3 BD D9 21 0A BF BC C3 20 29 B8 DE DA B2 C3 BD C4 37 28 CD C9 0A C1 AE B3 BE DD B9 DD A6 20 C3 C6 BD D9 21 0A C5 DD BE 20 BC AD B8 C0 DE B2 20 BF AF C1 C9 B9 C3 DE 0A 29 CA DE C4 DB CE DE 20 28 B2 AF CE DF DD 20 C0 DE B6 D7 C5 21 0A CF AF 20 29 01 28 D3 20 29 DB CE DE CE DF DD 28 A6 0A C2 D6 B8 BC C3 20 BB DD B6 20 BD D9 C4 20 B2 B2 0A B2 B8 BF DE 20 D4 DB B3 C4 DE D3 21 29 00
dialogue	56	0x1C3D	byte14	0x039C3D	0	0x0016DA	1208	151	True	373.76	こうちょーせんせい\nハイハイ なになに##\nさんかしょうかﾞ ほしいとな?\nそれしﾞゃあ このカートﾞいっはﾟいに\nスタンフﾟを おしてもらいなさーい!\nそれそﾞれの きょうしつにいる\nせんせいたちと ハﾞトロホﾞするの!\nしょうふﾞにかてはﾞ スタンフﾟを\nおしてもらえるんたﾞなー\nスタンフﾟかﾞ いっはﾟいになったら\nわたしに みせにきなさい!\nそしたら そのときに\nさんかしょうを あけﾞよう!!	28 BA B3 C1 AE B0 BE DD BE B2 0A 29 CA B2 CA B2 20 28 C5 C6 C5 C6 23 23 0A BB DD B6 BC AE B3 B6 DE 20 CE BC B2 C4 C5 3F 0A BF DA BC DE AC B1 20 BA C9 29 B6 B0 C4 DE 28 B2 AF CA DF B2 C6 0A 29 BD C0 DD CC DF 28 A6 20 B5 BC C3 D3 D7 B2 C5 BB B0 B2 21 0A BF DA BF DE DA C9 20 B7 AE B3 BC C2 C6 B2 D9 0A BE DD BE B2 C0 C1 C4 20 29 CA DE C4 DB CE DE 28 BD D9 C9 21 0A BC AE B3 CC DE C6 B6 C3 CA DE 20 29 BD C0 DD CC DF 28 A6 0A B5 BC C3 D3 D7 B4 D9 DD C0 DE C5 B0 0A 29 BD C0 DD CC DF 28 B6 DE 20 B2 AF CA DF B2 C6 C5 AF C0 D7 0A DC C0 BC C6 20 D0 BE C6 B7 C5 BB B2 21 0A BF BC C0 D7 20 BF C9 C4 B7 C6 0A BB DD B6 BC AE B3 A6 20 B1 B9 DE D6 B3 21 21 29 00
dialogue	57	0x1E1B	byte14	0x039E1B	0	0x0016DA	218	28	True	60.56	ほけんのせんせい\nハイ それしﾞゃあ\nハﾞトロホﾞしょうふﾞよ!	28 CE B9 DD C9 BE DD BE B2 0A 29 CA B2 20 28 BF DA BC DE AC B1 0A 29 CA DE C4 DB CE DE 28 BC AE B3 CC DE D6 21 29 00
dialogue	58	0x1E37	byte14	0x039E37	0	0x0016DA	251	32	True	71.6	ほけんのせんせい\nハﾞトロホﾞも いいけとﾞ\nケカﾞには ちゅういするのよ!	28 CE B9 DD C9 BE DD BE B2 0A 29 CA DE C4 DB CE DE 28 D3 20 B2 B2 B9 C4 DE 0A 29 B9 B6 DE 28 C6 CA 20 C1 AD B3 B2 BD D9 C9 D6 21 29 00
dialogue	59	0x1E57	byte14	0x039E57	0	0x0016DA	173	22	True	48.32	ほけんのせんせい\nハイ それしﾞゃあ\nまた きなさい	28 CE B9 DD C9 BE DD BE B2 0A 29 CA B2 20 28 BF DA BC DE AC B1 0A CF C0 20 B7 C5 BB B2 29 00
dialogue	60	0x3857	byte14	0x03B857	0	0x0016DA	429	54	True	135.32	めかおやしﾞ\nちょ ちょうしは とﾞ とﾞう?\n\nと とにかく い いとﾞに たﾞけは\nお おっこちない よ ようにね\nって そ そんなひとは い いないか	D2 B6 28 B5 D4 BC DE 0A C1 AE 20 C1 AE B3 BC CA 20 C4 DE 20 C4 DE B3 3F 0A 0A C4 20 C4 C6 B6 B8 20 B2 20 B2 C4 DE C6 20 C0 DE B9 CA 0A B5 20 B5 AF BA C1 C5 B2 20 D6 20 D6 B3 C6 C8 0A AF C3 20 BF 20 BF DD C5 CB C4 CA 20 B2 20 B2 C5 B2 B6 29 00
dialogue	61	0x1E9B	byte14	0x039E9B	0	0x0016DA	183	23	True	54.44	こくこﾞのせんせい\nさぁ はりきって\nしょうふﾞしようか?	28 BA B8 BA DE C9 BE DD BE B2 0A BB A7 20 CA D8 B7 AF C3 0A BC AE B3 CC DE BC D6 B3 B6 3F 29 00
dialogue	62	0x1EB2	byte14	0x039EB2	0	0x0016DA	131	17	True	37.24	こくこﾞのせんせい\nなかなか やるわね!	28 BA B8 BA DE C9 BE DD BE B2 0A C5 B6 C5 B6 20 D4 D9 DC C8 21 29 00
dialogue	63	0x1EC3	byte14	0x039EC3	0	0x0016DA	129	17	True	40.48	こくこﾞのせんせい\nそうかい またあとてﾞ	28 BA B8 BA DE C9 BE DD BE B2 0A BF B3 B6 B2 20 CF C0 B1 C4 C3 DE 29 00
dialogue	64	0x1F6E	byte14	0x039F6E	0	0x0016DA	200	25	True	57.32	えいこﾞのせんせい\nレッツ ヒﾞキﾞンッ!\nアーユーレテﾞィ?	28 B4 B2 BA DE C9 BE DD BE B2 0A 29 DA AF C2 20 CB DE B7 DE DD AF 21 0A B1 B0 D5 B0 DA C3 DE A8 3F 00
dialogue	65	0x1F87	byte14	0x039F87	0	0x0016DA	175	22	True	54.4	えいこﾞのせんせい\nホﾞーイスﾞ ヒﾞー アンヒﾞシャス!	28 B4 B2 BA DE C9 BE DD BE B2 0A 29 CE DE B0 B2 BD DE 20 CB DE B0 20 B1 DD CB DE BC AC BD 21 00
dialogue	66	0x1F9D	byte14	0x039F9D	0	0x0016DA	130	17	True	37.24	えいこﾞのせんせい\nシー ユー レイター	28 B4 B2 BA DE C9 BE DD BE B2 0A 29 BC B0 20 D5 B0 20 DA B2 C0 B0 00
dialogue	67	0x1FFA	byte14	0x039FFA	0	0x0016DA	209	27	True	65.12	たいいくのせんせい\nよーしっ!!\nてかけﾞんは なしたﾞ かかってこい!	28 C0 B2 B2 B8 C9 BE DD BE B2 0A D6 B0 BC AF 21 21 0A C3 B6 B9 DE DD CA 20 C5 BC C0 DE 20 B6 B6 AF C3 BA B2 21 29 00
dialogue	68	0x2244	byte14	0x03A244	0	0x0016DA	302	38	True	96.24	こふﾞん\nさんかしょう もってないのに\nたいかいに てﾞようってのか?\nあまいせﾞ! かえった かえった!	28 BA CC DE DD 0A BB DD B6 BC AE B3 20 D3 AF C3 C5 B2 C9 C6 0A C0 B2 B6 B2 C6 20 C3 DE D6 B3 AF C3 C9 B6 3F 0A B1 CF B2 BE DE 21 20 B6 B4 AF C0 20 B6 B4 AF C0 21 29 00
dialogue	69	0x226A	byte14	0x03A26A	0	0x0016DA	513	65	True	133.66	こふﾞん1\nおー <PLAYER>の ロホﾞホﾟン\nいつのまにか つよくなってんな!\nてﾞもな かんたんに たいかいに\nてﾞられると おもったら あまい!\nここてﾞ かえって もらうせﾞ!	28 BA CC DE DD 31 0A B5 B0 20 29 01 28 C9 20 29 DB CE DE CE DF DD 0A 28 B2 C2 C9 CF C6 B6 20 C2 D6 B8 C5 AF C3 DD C5 21 0A C3 DE D3 C5 20 B6 DD C0 DD C6 20 C0 B2 B6 B2 C6 0A C3 DE D7 DA D9 C4 20 B5 D3 AF C0 D7 20 B1 CF B2 21 0A BA BA C3 DE 20 B6 B4 AF C3 20 D3 D7 B3 BE DE 21 29 00
dialogue	70	0x22AB	byte14	0x03A2AB	0	0x0016DA	242	31	True	74.62	こふﾞん2\nヒﾞスコさんと たたかうまてﾞも ないせﾞ\n\nおれかﾞ いるからな!	28 BA CC DE DD 32 0A 29 CB DE BD BA 28 BB DD C4 20 C0 C0 B6 B3 CF C3 DE D3 20 C5 B2 BE DE 0A 0A B5 DA B6 DE 20 B2 D9 B6 D7 C5 21 29 00
dialogue	71	0x22CA	byte14	0x03A2CA	0	0x0016DA	265	34	True	75.48	こふﾞん\nオイオイ とﾞこに いくき たﾞぁ?!\n\nおまえの あいては こっちたﾞよ!!	28 BA CC DE DD 0A 29 B5 B2 B5 B2 20 28 C4 DE BA C6 20 B2 B8 B7 20 C0 DE A7 3F 21 0A 0A B5 CF B4 C9 20 B1 B2 C3 CA 20 BA AF C1 C0 DE D6 21 21 29 00
dialogue	72	0x22EC	byte13_bit3	0x0382EC	1	0x0016DA	400	51	True	121.52	るこふら \nぇかよも?あちついるおﾞつもﾞて くんみ  んら \nﾞいっい てワクハソレシﾞシウイシッイマカイテハﾞーメイオコ !ﾞス	D9 BA CC D7 20 0A AA B6 D6 D3 3F B1 C1 C2 B2 D9 B5 DE C2 D3 DE C3 20 B8 DD D0 20 20 DD D7 20 0A DE B2 AF 28 B2 20 C3 29 29 DC B8 CA BF DA BC 29 DE BC B3 B2 BC AF B2 CF B6 B2 29 C3 CA DE B0 D2 29 B2 B5 BA 20 21 DE BD 00
dialogue	73	0x230E	byte13_bit0	0x03830E	0	0x0016DA	129	17	True	40.44	しういしっいまかいテハﾞーメイオコ !ﾞス	BC B3 B2 BC AF B2 CF B6 B2 29 C3 CA DE B0 D2 29 B2 B5 BA 20 21 DE BD 00
dialogue	74	0x2324	byte13_bit0	0x038324	0	0x0016DA	897	113	True	273.16	すしい\nっはくたいち イセ フイ\nトレ ケハハリンウ?\nﾞンマウンフク?ウテウコロヒヲオテロ\nﾞコアレンセウスクマイマモ#ﾞスー\nキクﾞキ!\nステテトテえ\nよてててみし\nょ\nみそま\nいるみ にねはてちき ﾞ\nれちょふ\nほとんお す\nゃ#モ!  スタコ# イキウマテ\nシフルテテﾞフテマモレワトイクトカメ#イ\n	BD BC B2 0A AF CA B8 C0 B2 C1 29 20 B2 BE 20 CC 29 B2 0A C4 DA 20 B9 CA CA D8 DD B3 3F 0A DE DD CF B3 DD CC B8 3F B3 C3 B3 BA DB CB A6 B5 C3 DB 0A DE BA B1 DA DD BE 29 B3 BD B8 CF B2 CF D3 23 DE BD B0 0A B7 B8 DE B7 21 0A BD C3 C3 C4 C3 28 B4 0A D6 C3 C3 C3 D0 BC 0A AE 28 0A D0 BF CF 0A B2 D9 D0 20 C6 C8 CA 28 C3 C1 B7 20 DE 0A DA C1 AE CC 0A CE C4 DD B5 20 BD 0A AC 23 29 D3 21 20 20 BD C0 BA 23 20 B2 B7 B3 CF C3 0A BC CC D9 C3 C3 DE CC C3 CF D3 DA DC C4 B2 B8 C4 B6 D2 23 B2 0A 00
dialogue	75	0x233E	byte13_bit3	0x03833E	1	0x0016DA	688	87	True	209.2	うてうころひをおてろ\nﾞこあれんせウスクマイマモ#ﾞスー\nキクﾞキ!\nステテトテえ\nよてててみし\nょ\nみそま\nいるみ にねはてちき ﾞ\nれちょふ\nほとんお す\nゃ#モ!  スタコ# イキウマテ\nシフルテテﾞフテマモレワトイクトカメ#イ\n	B3 C3 B3 BA DB CB A6 B5 C3 DB 0A DE BA B1 DA DD BE 29 B3 BD B8 CF B2 CF D3 23 DE BD B0 0A B7 B8 DE B7 21 0A BD C3 C3 C4 C3 28 B4 0A D6 C3 C3 C3 D0 BC 0A AE 28 0A D0 BF CF 0A B2 D9 D0 20 C6 C8 CA 28 C3 C1 B7 20 DE 0A DA C1 AE CC 0A CE C4 DD B5 20 BD 0A AC 23 29 D3 21 20 20 BD C0 BA 23 20 B2 B7 B3 CF C3 0A BC CC D9 C3 C3 DE CC C3 CF D3 DA DC C4 B2 B8 C4 B6 D2 23 B2 0A 00
dialogue	76	0x2382	byte14	0x03A382	0	0x0016DA	770	97	True	206.98	ひﾞすこ\n<PLAYER> おほﾞえてろよ!\nかならすﾞ この かりは かえす!\nちかいうちに かならすﾞ なっ!\n\nクﾞレイテスト7への ちょうせんけんを\nさきに かちとったのは オレたﾞ!\nわるいかﾞ おさきにロホﾞホﾟントﾞームへ\nいかせてもらうせﾞ ヘヘヘン!	CB DE BD BA 0A 01 20 28 B5 CE DE B4 C3 DB D6 21 0A B6 C5 D7 BD DE 20 BA C9 20 B6 D8 CA 20 B6 B4 BD 21 0A C1 B6 B2 B3 C1 C6 20 B6 C5 D7 BD DE 20 C5 AF 21 0A 0A 29 B8 DE DA B2 C3 BD C4 37 28 CD C9 20 C1 AE B3 BE DD B9 DD A6 0A BB B7 C6 20 B6 C1 C4 AF C0 C9 CA 20 29 B5 DA 28 C0 DE 21 0A DC D9 B2 B6 DE 20 B5 BB B7 C6 29 DB CE DE CE DF DD C4 DE B0 D1 28 CD 0A B2 B6 BE C3 D3 D7 B3 BE DE 20 29 CD CD CD DD 21 00
dialogue	77	0x249E	byte13_bit0	0x03849E	0	0x0016DA	795	100	True	238.96	\nは!てい!ーﾟき にとおかととっとしっとけ#ほすたわかゃた# !#いみ\nはっ\nんすかぁも\nてっ\n\nかえか#るに\nちか\nカ#ムカヘニ# ッニヒカシウニマかウニﾞ\nッーワッソニテウホ!ハカッニシとかいえし  かてんにんﾞﾟんたほまえちにさかを\nくとかしあヲンツﾞタニテカ	0A CA 21 C3 B2 21 B0 DF B7 20 C6 C4 B5 B6 C4 C4 AF C4 BC AF C4 B9 23 CE BD C0 DC B6 AC C0 23 20 21 23 B2 D0 0A CA AF 0A DD BD B6 A7 D3 0A C3 AF 0A 0A 28 B6 B4 B6 23 D9 C6 0A C1 B6 0A 29 B6 23 D1 B6 CD C6 23 20 AF C6 CB B6 BC B3 C6 CF 28 B6 29 B3 C6 DE 0A AF B0 DC AF BF C6 C3 B3 CE 21 CA B6 AF C6 BC 28 C4 B6 B2 B4 BC 20 20 B6 C3 DD C6 DD DE DF DD C0 CE CF B4 C1 C6 28 BB B6 A6 0A B8 28 C4 B6 BC B1 29 A6 DD C2 DE C0 C6 C3 B6 00
dialogue	78	0x24EE	byte14	0x03A4EE	0	0x0016DA	282	36	True	57.54	<PLAYER>\nやい ヒﾞスコ!\n\nほんとうは ホﾞクかﾞ ちょうせんけんを\nもっていたんたﾞそﾞ!!	01 0A 28 D4 B2 20 29 CB DE BD BA 21 0A 0A 28 CE DD C4 B3 CA 20 29 CE DE B8 28 B6 DE 20 C1 AE B3 BE DD B9 DD A6 0A D3 AF C3 B2 C0 DD C0 DE BF DE 21 21 29 00
dialogue	79	0x2512	byte14	0x03A512	0	0x0016DA	217	28	True	34.18	こふﾞん1\n<PLAYER> もう ておくれさっ!\nとっとと うちへ かえりな!	28 BA CC DE DD 31 0A 29 01 20 28 D3 B3 20 C3 B5 B8 DA BB AF 21 0A C4 AF C4 C4 20 B3 C1 CD 20 B6 B4 D8 C5 21 29 00
dialogue	80	0x252E	byte14	0x03A52E	0	0x0016DA	249	32	True	71.24	こふﾞん2\nけっきょく おまえかﾞ ヒﾞスコさんに\nかなうわけかﾞ ないのさ!	28 BA CC DE DD 32 0A B9 AF B7 AE B8 20 B5 CF B4 B6 DE 20 29 CB DE BD BA 28 BB DD C6 0A B6 C5 B3 DC B9 B6 DE 20 C5 B2 C9 BB 21 29 00
dialogue	81	0x254E	byte14	0x03A54E	0	0x0016DA	189	24	True	30.82	ひﾞすこ\nまっ そんなわけたﾞ <PLAYER>\nあきらめる ことたﾞな	CB DE BD BA 0A 28 CF AF 20 BF DD C5 DC B9 C0 DE 20 29 01 0A 28 B1 B7 D7 D2 D9 20 BA C4 C0 DE C5 29 00
dialogue	82	0x2566	byte13_bit3	0x038566	1	0x0016DA	124	16	True	39.24	あいくていくりﾞいっ わあﾞは リノﾞ ス	B1 B2 B8 C3 B2 B8 D8 DE B2 AF 20 DC B1 DE CA 29 20 D8 C9 DE 20 BD 00
dialogue	83	0x2575	byte14	0x03A575	0	0x0016DA	276	35	True	75.88	ひﾞすこ\nうるせーっ!\n\nもう オレさまかﾞ クﾞレイテスト7に\nきまったんたﾞよ!!	CB DE BD BA 0A 28 B3 D9 BE B0 AF 21 0A 0A D3 B3 20 29 B5 DA 28 BB CF B6 DE 20 29 B8 DE DA B2 C3 BD C4 37 28 C6 0A B7 CF AF C0 DD C0 DE D6 21 21 29 00
dialogue	84	0x2598	byte14	0x03A598	0	0x0016DA	148	19	True	45.44	てーるおうしﾞ\nやめないかっ\nみくﾞるしいそﾞ!	C3 B0 D9 28 B5 B3 BC DE 0A D4 D2 C5 B2 B6 AF 0A D0 B8 DE D9 BC B2 BF DE 21 29 00
dialogue	85	0x25EC	byte14	0x03A5EC	0	0x0016DA	534	67	True	168.68	てーるおうしﾞ\nふたりとも コﾞチャコﾞチャ いわすﾞ\nここてﾞ たたかうかﾞいい!\nしんの クﾞレイテスト7の\nけっていせんを おこなうのたﾞ!\nそれならはﾞ もんたﾞい なかろう!	C3 B0 D9 28 B5 B3 BC DE 0A CC C0 D8 C4 D3 20 29 BA DE C1 AC BA DE C1 AC 20 28 B2 DC BD DE 0A BA BA C3 DE 20 C0 C0 B6 B3 B6 DE B2 B2 21 0A BC DD C9 20 29 B8 DE DA B2 C3 BD C4 37 28 C9 0A B9 AF C3 B2 BE DD A6 20 B5 BA C5 B3 C9 C0 DE 21 0A BF DA C5 D7 CA DE 20 D3 DD C0 DE B2 20 C5 B6 DB B3 21 29 00
dialogue	86	0x262F	byte14	0x03A62F	0	0x0016DA	156	20	True	43.0	ひﾞすこ\nよーし やってやろう しﾞゃねぇか!!	CB DE BD BA 0A 28 D6 B0 BC 20 D4 AF C3 D4 DB B3 20 BC DE AC C8 AA B6 21 21 29 00
dialogue	87	0x25AB	byte14	0x03A5AB	0	0x0016DA	513	65	True	149.34	ひﾞすこ\nん?\nたﾞれたﾞ うえから えらそうに##\nあれは###\nテールおうしﾞ と タﾞースひめ!\nそっか クﾞレイテストせんの\nしゅさいしゃたﾞもんな そういえはﾞ	CB DE BD BA 0A 28 DD 3F 0A C0 DE DA C0 DE 20 B3 B4 B6 D7 20 B4 D7 BF B3 C6 23 23 0A B1 DA CA 23 23 23 0A 29 C3 B0 D9 28 B5 B3 BC DE 20 C4 20 29 C0 DE B0 BD 28 CB D2 21 0A BF AF B6 20 29 B8 DE DA B2 C3 BD C4 28 BE DD C9 0A BC AD BB B2 BC AC C0 DE D3 DD C5 20 BF B3 B2 B4 CA DE 29 00
dialogue	88	0x2643	byte14	0x03A643	0	0x0016DA	626	79	True	159.66	ひﾞすこ\n<PLAYER>! おほﾞえてやかﾞれ!\n\nきっと いつか とﾞこかてﾞ\nかならすﾞ ふくしゅう してやる!!\nロホﾞホﾟンを もっと つよくするために\nオレさまは しゅきﾞょうに てﾞる!\n###それしﾞゃあな!	CB DE BD BA 0A 01 21 20 28 B5 CE DE B4 C3 D4 B6 DE DA 21 0A 0A B7 AF C4 20 B2 C2 B6 20 C4 DE BA B6 C3 DE 0A B6 C5 D7 BD DE 20 CC B8 BC AD B3 20 BC C3 D4 D9 21 21 0A 29 DB CE DE CE DF DD 28 A6 20 D3 AF C4 20 C2 D6 B8 BD D9 C0 D2 C6 0A 29 B5 DA 28 BB CF CA 20 BC AD B7 DE AE B3 C6 20 C3 DE D9 21 0A 23 23 23 BF DA BC DE AC B1 C5 21 29 00
dialogue	89	0x2692	byte14	0x03A692	0	0x0016DA	1036	130	True	278.62	てーるおうしﾞ\n<PLAYER> おめてﾞとう!!\n\nこの ちょうしてﾞ トﾞントﾞン\nうえのランクを めさﾞすかﾞ よい!\nつきﾞは クﾞレイテスト6たﾞ!\n\nクﾞレイテスト6は ハﾞンサﾞむらにいる\nアムロンという アイトﾞルたﾞ!\nランカーさかﾞしは くろうするかﾞ\nたいせんまてﾞ ロホﾞホﾟンを きたえ\nレヘﾞルアッフﾟさせるのたﾞ!	C3 B0 D9 28 B5 B3 BC DE 0A 29 01 20 28 B5 D2 C3 DE C4 B3 21 21 0A 0A BA C9 20 C1 AE B3 BC C3 DE 20 29 C4 DE DD C4 DE DD 0A 28 B3 B4 C9 29 D7 DD B8 28 A6 20 D2 BB DE BD B6 DE 20 D6 B2 21 0A C2 B7 DE CA 20 29 B8 DE DA B2 C3 BD C4 36 28 C0 DE 21 0A 0A 29 B8 DE DA B2 C3 BD C4 36 28 CA 20 29 CA DE DD BB DE 28 D1 D7 C6 B2 D9 0A 29 B1 D1 DB DD 28 C4 B2 B3 20 29 B1 B2 C4 DE D9 28 C0 DE 21 0A 29 D7 DD B6 B0 28 BB B6 DE BC CA 20 B8 DB B3 BD D9 B6 DE 0A C0 B2 BE DD CF C3 DE 20 29 DB CE DE CE DF DD 28 A6 20 B7 C0 B4 0A 29 DA CD DE D9 B1 AF CC DF 28 BB BE D9 C9 C0 DE 21 29 00
dialogue	90	0x2714	byte13_bit0	0x038714	0	0x0016DA	1217	153	True	354.24	さたる ﾞ らﾞぁﾞいりわねせる わこ# もけﾞししﾞなえこやﾞ! \nンョオラモコト\nルﾞトマモンキスミイテーシモイﾞトョ\n?イ アホュタマョ\nタリ#ウハカ?ョャロコトモ ヲ\n\nムﾞ\nキ\n!キ##ﾞニ2ヤﾞﾞオコﾞイタキ?カク\nア ロョょはﾞ なちく3な  かなわの ん なるﾞなけり れ!らふ まクヒタチトアルンツスアﾞスキカタ\nマヤ セセイノ ヲオ  マク フイ モク スーヲ  \nョーロ  シワ ヲイ ー	BB C0 D9 20 DE 20 D7 DE A7 28 DE B2 D8 DC C8 BE D9 20 DC BA 23 20 D3 B9 DE BC BC 28 DE C5 B4 BA D4 DE 21 29 20 0A DD AE B5 D7 D3 BA C4 0A D9 DE C4 CF D3 DD B7 BD D0 B2 C3 B0 BC D3 B2 DE C4 AE 0A 3F B2 20 B1 CE AD C0 CF AE 0A C0 D8 23 B3 CA B6 3F AE AC DB BA C4 D3 20 A6 0A 0A D1 DE 0A 29 B7 0A 21 B7 23 23 DE C6 32 D4 DE DE B5 BA DE B2 C0 B7 3F B6 B8 0A B1 20 DB AE 28 AE CA DE 20 C5 C1 B8 33 C5 20 20 B6 C5 DC C9 20 DD 20 C5 D9 DE C5 B9 D8 20 DA 21 D7 28 CC 20 28 CF 29 B8 CB C0 C1 C4 B1 D9 DD C2 BD B1 DE BD B7 B6 C0 0A CF D4 20 BE BE 29 B2 C9 20 29 A6 B5 20 20 CF B8 20 CC B2 20 D3 B8 20 BD 29 B0 A6 20 20 0A AE B0 DB 20 20 BC DC 20 A6 B2 20 B0 29 00
